Date,Close,Change,Max,Min
03/22/2022,"""26.52""","""-0.21""","""148.88""","""11.23"""
03/23/2022,"""25.63""","""-0.89""","""148.88""","""11.23"""
03/24/2022,"""28.15""","""2.52""","""148.88""","""11.23"""
03/25/2022,"""27.69""","""-0.46""","""148.88""","""11.23"""
03/28/2022,"""28.22""","""0.53""","""148.88""","""11.23"""
03/29/2022,"""28.66""","""0.44""","""148.88""","""11.23"""
03/30/2022,"""27.69""","""-0.97""","""148.88""","""11.23"""
03/31/2022,"""27.29""","""-0.40""","""148.88""","""11.23"""
04/01/2022,"""26.71""","""-0.58""","""148.88""","""11.23"""
04/04/2022,"""27.36""","""0.65""","""148.88""","""11.23"""
04/05/2022,"""25.93""","""-1.43""","""148.88""","""11.23"""
04/06/2022,"""24.41""","""-1.52""","""148.88""","""11.23"""
04/07/2022,"""24.21""","""-0.20""","""148.88""","""11.23"""
04/08/2022,"""23.12""","""-1.09""","""148.88""","""11.23"""
04/11/2022,"""21.92""","""-1.20""","""148.88""","""11.23"""
04/12/2022,"""21.50""","""-0.42""","""148.88""","""11.23"""
04/13/2022,"""22.20""","""0.70""","""148.88""","""11.23"""
04/14/2022,"""21.26""","""-0.94""","""148.88""","""11.23"""
04/18/2022,"""21.78""","""0.52""","""148.88""","""11.23"""
04/19/2022,"""22.20""","""0.42""","""148.88""","""11.23"""
04/20/2022,"""21.48""","""-0.72""","""148.88""","""11.23"""
04/21/2022,"""20.18""","""-1.30""","""148.88""","""11.23"""
04/22/2022,"""19.52""","""-0.66""","""148.88""","""11.23"""
04/25/2022,"""19.90""","""0.38""","""148.88""","""11.23"""
04/26/2022,"""18.79""","""-1.11""","""148.88""","""11.23"""
04/27/2022,"""18.41""","""-0.38""","""148.88""","""11.23"""
04/28/2022,"""19.78""","""1.37""","""148.88""","""11.23"""
04/29/2022,"""18.55""","""-1.23""","""148.88""","""11.23"""
05/02/2022,"""19.53""","""0.98""","""148.88""","""11.23"""
05/03/2022,"""19.60""","""0.07""","""148.88""","""11.23"""
05/04/2022,"""20.33""","""0.73""","""148.88""","""11.23"""
05/05/2022,"""18.84""","""-1.49""","""148.88""","""11.23"""
05/06/2022,"""18.68""","""-0.16""","""148.88""","""11.23"""
05/09/2022,"""16.95""","""-1.73""","""148.88""","""11.23"""
05/10/2022,"""17.59""","""0.64""","""148.88""","""11.23"""
05/11/2022,"""16.63""","""-0.96""","""148.88""","""11.23"""
05/12/2022,"""16.18""","""-0.45""","""148.88""","""11.23"""
05/13/2022,"""17.71""","""1.53""","""148.88""","""11.23"""
05/16/2022,"""17.26""","""-0.45""","""148.88""","""11.23"""
05/17/2022,"""18.18""","""0.92""","""148.88""","""11.23"""
05/18/2022,"""16.94""","""-1.24""","""148.88""","""11.23"""
05/19/2022,"""17.12""","""0.18""","""148.88""","""11.23"""
05/20/2022,"""16.69""","""-0.43""","""148.88""","""11.23"""
05/23/2022,"""16.90""","""0.21""","""148.88""","""11.23"""
05/24/2022,"""16.15""","""-0.75""","""148.88""","""11.23"""
05/25/2022,"""16.98""","""0.83""","""148.88""","""11.23"""
05/26/2022,"""17.85""","""0.87""","""148.88""","""11.23"""
05/27/2022,"""18.81""","""0.96""","""148.88""","""11.23"""
05/31/2022,"""18.67""","""-0.14""","""148.88""","""11.23"""
06/01/2022,"""18.32""","""-0.35""","""148.88""","""11.23"""
06/02/2022,"""19.59""","""1.27""","""148.88""","""11.23"""
06/03/2022,"""18.72""","""-0.87""","""148.88""","""11.23"""
06/06/2022,"""18.79""","""0.07""","""148.88""","""11.23"""
06/07/2022,"""18.93""","""0.14""","""148.88""","""11.23"""
06/08/2022,"""18.65""","""-0.28""","""148.88""","""11.23"""
06/09/2022,"""18.05""","""-0.60""","""148.88""","""11.23"""
06/10/2022,"""16.97""","""-1.08""","""148.88""","""11.23"""
06/13/2022,"""15.65""","""-1.32""","""148.88""","""11.23"""
06/14/2022,"""15.84""","""0.19""","""148.88""","""11.23"""
06/15/2022,"""16.53""","""0.69""","""148.88""","""11.23"""
06/16/2022,"""15.60""","""-0.93""","""148.88""","""11.23"""
06/17/2022,"""15.88""","""0.28""","""148.88""","""11.23"""
06/21/2022,"""16.57""","""0.69""","""148.88""","""11.23"""
06/22/2022,"""16.36""","""-0.21""","""148.88""","""11.23"""
06/23/2022,"""16.23""","""-0.13""","""148.88""","""11.23"""
06/24/2022,"""17.13""","""0.90""","""148.88""","""11.23"""
06/27/2022,"""16.87""","""-0.26""","""148.88""","""11.23"""
06/28/2022,"""15.98""","""-0.89""","""148.88""","""11.23"""
06/29/2022,"""15.54""","""-0.44""","""148.88""","""11.23"""
06/30/2022,"""15.16""","""-0.38""","""148.88""","""11.23"""
07/01/2022,"""14.52""","""-0.64""","""148.88""","""11.23"""
07/05/2022,"""14.96""","""0.44""","""148.88""","""11.23"""
07/06/2022,"""15.13""","""0.17""","""148.88""","""11.23"""
07/07/2022,"""15.86""","""0.73""","""148.88""","""11.23"""
07/08/2022,"""15.84""","""-0.02""","""148.88""","""11.23"""
07/11/2022,"""15.15""","""-0.69""","""148.88""","""11.23"""
07/12/2022,"""15.08""","""-0.07""","""148.88""","""11.23"""
07/13/2022,"""15.16""","""0.08""","""148.88""","""11.23"""
07/14/2022,"""15.37""","""0.21""","""148.88""","""11.23"""
07/15/2022,"""15.76""","""0.39""","""148.88""","""11.23"""
07/18/2022,"""16.10""","""0.34""","""148.88""","""11.23"""
07/19/2022,"""16.99""","""0.89""","""148.88""","""11.23"""
07/20/2022,"""17.81""","""0.82""","""148.88""","""11.23"""
07/21/2022,"""18.05""","""0.24""","""148.88""","""11.23"""
07/22/2022,"""17.32""","""-0.73""","""148.88""","""11.23"""
07/25/2022,"""17.02""","""-0.30""","""148.88""","""11.23"""
07/26/2022,"""16.53""","""-0.49""","""148.88""","""11.23"""
07/27/2022,"""17.79""","""1.26""","""148.88""","""11.23"""
07/28/2022,"""17.98""","""0.19""","""148.88""","""11.23"""
07/29/2022,"""18.16""","""0.18""","""148.88""","""11.23"""
08/01/2022,"""18.44""","""0.28""","""148.88""","""11.23"""
08/02/2022,"""18.53""","""0.09""","""148.88""","""11.23"""
08/03/2022,"""18.89""","""0.36""","""148.88""","""11.23"""
08/04/2022,"""19.22""","""0.33""","""148.88""","""11.23"""
08/05/2022,"""18.99""","""-0.23""","""148.88""","""11.23"""
08/08/2022,"""17.79""","""-1.20""","""148.88""","""11.23"""
08/09/2022,"""17.09""","""-0.70""","""148.88""","""11.23"""
08/10/2022,"""18.10""","""1.01""","""148.88""","""11.23"""
08/11/2022,"""17.94""","""-0.16""","""148.88""","""11.23"""
08/12/2022,"""18.71""","""0.77""","""148.88""","""11.23"""
08/15/2022,"""19.03""","""0.32""","""148.88""","""11.23"""
08/16/2022,"""18.88""","""-0.15""","""148.88""","""11.23"""
08/17/2022,"""18.33""","""-0.55""","""148.88""","""11.23"""
08/18/2022,"""18.77""","""0.44""","""148.88""","""11.23"""
08/19/2022,"""17.85""","""-0.92""","""148.88""","""11.23"""
08/22/2022,"""17.03""","""-0.82""","""148.88""","""11.23"""
08/23/2022,"""17.18""","""0.15""","""148.88""","""11.23"""
08/24/2022,"""17.22""","""0.04""","""148.88""","""11.23"""
08/25/2022,"""17.91""","""0.69""","""148.88""","""11.23"""
08/26/2022,"""16.26""","""-1.65""","""148.88""","""11.23"""
08/29/2022,"""15.80""","""-0.46""","""148.88""","""11.23"""
08/30/2022,"""15.47""","""-0.33""","""148.88""","""11.23"""
08/31/2022,"""15.09""","""-0.38""","""148.88""","""11.23"""
09/01/2022,"""13.94""","""-1.15""","""148.88""","""11.23"""
09/02/2022,"""13.65""","""-0.29""","""148.88""","""11.23"""
09/06/2022,"""13.47""","""-0.18""","""148.88""","""11.23"""
09/07/2022,"""13.71""","""0.24""","""148.88""","""11.23"""
09/08/2022,"""13.99""","""0.28""","""148.88""","""11.23"""
09/09/2022,"""14.39""","""0.40""","""148.88""","""11.23"""
09/12/2022,"""14.51""","""0.12""","""148.88""","""11.23"""
09/13/2022,"""13.13""","""-1.38""","""148.88""","""11.23"""
09/14/2022,"""13.13""","""0.00""","""148.88""","""11.23"""
09/15/2022,"""12.93""","""-0.20""","""148.88""","""11.23"""
09/16/2022,"""13.20""","""0.27""","""148.88""","""11.23"""
09/19/2022,"""13.38""","""0.18""","""148.88""","""11.23"""
09/20/2022,"""13.18""","""-0.20""","""148.88""","""11.23"""
09/21/2022,"""13.26""","""0.08""","""148.88""","""11.23"""
09/22/2022,"""12.56""","""-0.70""","""148.88""","""11.23"""
09/23/2022,"""12.52""","""-0.04""","""148.88""","""11.23"""
09/26/2022,"""12.23""","""-0.29""","""148.88""","""11.23"""
09/27/2022,"""12.41""","""0.18""","""148.88""","""11.23"""
09/28/2022,"""12.74""","""0.33""","""148.88""","""11.23"""
09/29/2022,"""12.22""","""-0.52""","""148.88""","""11.23"""
09/30/2022,"""12.14""","""-0.08""","""148.88""","""11.23"""
10/03/2022,"""12.51""","""0.37""","""148.88""","""11.23"""
10/04/2022,"""13.17""","""0.66""","""148.88""","""11.23"""
10/05/2022,"""13.21""","""0.04""","""148.88""","""11.23"""
10/06/2022,"""13.13""","""-0.08""","""148.88""","""11.23"""
10/07/2022,"""12.08""","""-1.05""","""148.88""","""11.23"""
10/10/2022,"""11.67""","""-0.41""","""148.88""","""11.23"""
10/11/2022,"""11.59""","""-0.08""","""148.88""","""11.23"""
10/12/2022,"""11.50""","""-0.09""","""148.88""","""11.23"""
10/13/2022,"""11.96""","""0.46""","""148.88""","""11.23"""
10/14/2022,"""11.23""","""-0.73""","""148.88""","""11.23"""
10/17/2022,"""11.89""","""0.66""","""148.88""","""11.23"""
10/18/2022,"""11.97""","""0.08""","""148.88""","""11.23"""
10/19/2022,"""12.05""","""0.08""","""148.88""","""11.23"""
10/20/2022,"""12.19""","""0.14""","""148.88""","""11.23"""
10/21/2022,"""12.47""","""0.28""","""148.88""","""11.23"""
10/24/2022,"""12.60""","""0.13""","""148.88""","""11.23"""
10/25/2022,"""13.26""","""0.66""","""148.88""","""11.23"""
10/26/2022,"""12.90""","""-0.36""","""148.88""","""11.23"""
10/27/2022,"""13.18""","""0.28""","""148.88""","""11.23"""
10/28/2022,"""13.83""","""0.65""","""148.88""","""11.23"""
10/31/2022,"""13.50""","""-0.33""","""148.88""","""11.23"""
11/01/2022,"""13.54""","""0.04""","""148.88""","""11.23"""
11/02/2022,"""13.22""","""-0.32""","""148.88""","""11.23"""
11/03/2022,"""13.42""","""0.20""","""148.88""","""11.23"""
11/04/2022,"""14.16""","""0.74""","""148.88""","""11.23"""
11/07/2022,"""14.30""","""0.14""","""148.88""","""11.23"""
11/08/2022,"""14.60""","""0.30""","""148.88""","""11.23"""
11/09/2022,"""13.78""","""-0.82""","""148.88""","""11.23"""
11/10/2022,"""15.75""","""1.97""","""148.88""","""11.23"""
11/11/2022,"""16.33""","""0.58""","""148.88""","""11.23"""
11/14/2022,"""16.30""","""-0.03""","""148.88""","""11.23"""
11/15/2022,"""16.67""","""0.37""","""148.88""","""11.23"""
11/16/2022,"""15.91""","""-0.76""","""148.88""","""11.23"""
11/17/2022,"""15.68""","""-0.23""","""148.88""","""11.23"""
11/18/2022,"""15.41""","""-0.27""","""148.88""","""11.23"""
11/21/2022,"""15.32""","""-0.09""","""148.88""","""11.23"""
11/22/2022,"""16.04""","""0.72""","""148.88""","""11.23"""
11/23/2022,"""16.52""","""0.48""","""148.88""","""11.23"""
11/25/2022,"""16.27""","""-0.25""","""148.88""","""11.23"""
11/28/2022,"""15.83""","""-0.44""","""148.88""","""11.23"""
11/29/2022,"""15.64""","""-0.19""","""148.88""","""11.23"""
11/30/2022,"""16.92""","""1.28""","""148.88""","""11.23"""
12/01/2022,"""17.14""","""0.22""","""148.88""","""11.23"""
12/02/2022,"""16.88""","""-0.26""","""148.88""","""11.23"""
12/05/2022,"""16.61""","""-0.27""","""148.88""","""11.23"""
12/06/2022,"""15.99""","""-0.62""","""148.88""","""11.23"""
12/07/2022,"""16.12""","""0.13""","""148.88""","""11.23"""
12/08/2022,"""17.17""","""1.05""","""148.88""","""11.23"""
12/09/2022,"""17.00""","""-0.17""","""148.88""","""11.23"""
12/12/2022,"""17.53""","""0.53""","""148.88""","""11.23"""
12/13/2022,"""18.07""","""0.54""","""148.88""","""11.23"""
12/14/2022,"""17.67""","""-0.40""","""148.88""","""11.23"""
12/15/2022,"""16.95""","""-0.72""","""148.88""","""11.23"""
12/16/2022,"""16.57""","""-0.38""","""148.88""","""11.23"""
12/19/2022,"""16.25""","""-0.32""","""148.88""","""11.23"""
12/20/2022,"""16.08""","""-0.17""","""148.88""","""11.23"""
12/21/2022,"""16.50""","""0.42""","""148.88""","""11.23"""
12/22/2022,"""15.34""","""-1.16""","""148.88""","""11.23"""
12/23/2022,"""15.21""","""-0.13""","""148.88""","""11.23"""
12/27/2022,"""14.12""","""-1.09""","""148.88""","""11.23"""
12/28/2022,"""14.04""","""-0.08""","""148.88""","""11.23"""
12/29/2022,"""14.60""","""0.56""","""148.88""","""11.23"""
12/30/2022,"""14.61""","""0.01""","""148.88""","""11.23"""
01/03/2023,"""14.31""","""-0.30""","""148.88""","""11.23"""
01/04/2023,"""14.75""","""0.44""","""148.88""","""11.23"""
01/05/2023,"""14.27""","""-0.48""","""148.88""","""11.23"""
01/06/2023,"""14.86""","""0.59""","""148.88""","""11.23"""
01/09/2023,"""15.63""","""0.77""","""148.88""","""11.23"""
01/10/2023,"""15.91""","""0.28""","""148.88""","""11.23"""
01/11/2023,"""16.00""","""0.09""","""148.88""","""11.23"""
01/12/2023,"""16.51""","""0.51""","""148.88""","""11.23"""
01/13/2023,"""16.90""","""0.39""","""148.88""","""11.23"""
01/17/2023,"""17.70""","""0.80""","""148.88""","""11.23"""
