Date,Close
03/30/2023,"10,590.10"
03/29/2023,"10,503.18"
03/28/2023,"10,468.08"
03/27/2023,"10,463.61"
03/26/2023,"10,459.36"
03/23/2023,"10,446.39"
03/22/2023,"10,350.51"
03/21/2023,"10,359.74"
03/20/2023,"10,218.12"
03/19/2023,"10,157.73"
03/16/2023,"9,976.65""
03/15/2023,"10,048.50"
03/14/2023,"10,207.17"
03/13/2023,"10,305.09"
03/12/2023,"10,383.82"
03/09/2023,"10,463.18"
03/08/2023,"10,410.21"
03/07/2023,"10,473.32"
03/06/2023,"10,447.96"
03/05/2023,"10,411.26"
03/02/2023,"10,277.76"
03/01/2023,"10,192.26"
02/28/2023,"10,102.70"
02/27/2023,"9,994.79""
02/26/2023,"10,051.78"
02/23/2023,"10,153.30"
02/21/2023,"10,269.73"
02/20/2023,"10,370.97"
02/19/2023,"10,493.17"
02/16/2023,"10,548.45"
02/15/2023,"10,573.05"
02/14/2023,"10,496.59"
02/13/2023,"10,519.74"
02/12/2023,"10,419.44"
02/09/2023,"10,412.16"
02/08/2023,"10,507.72"
02/07/2023,"10,469.50"
02/06/2023,"10,555.71"
02/05/2023,"10,558.58"
02/02/2023,"10,701.79"
02/01/2023,"10,783.73"
01/31/2023,"10,792.85"
01/30/2023,"10,810.68"
01/29/2023,"10,839.49"
01/26/2023,"10,821.65"
01/25/2023,"10,809.15"
01/24/2023,"10,795.60"
01/23/2023,"10,765.77"
01/22/2023,"10,724.62"
01/19/2023,"10,682.01"
01/18/2023,"10,664.04"
01/17/2023,"10,682.90"
01/16/2023,"10,728.45"
01/15/2023,"10,726.87"
01/12/2023,"10,744.22"
01/11/2023,"10,617.49"
01/10/2023,"10,634.06"
01/09/2023,"10,647.18"
01/08/2023,"10,536.91"
01/05/2023,"10,531.83"
01/04/2023,"10,531.90"
01/03/2023,"10,660.94"
01/02/2023,"10,578.34"
01/01/2023,"10,546.67"
12/29/2022,"10,478.46"
12/28/2022,"10,485.29"
12/27/2022,"10,359.26"
12/26/2022,"10,228.64"
12/25/2022,"10,234.52"
12/22/2022,"10,215.79"
12/21/2022,"10,276.94"
12/20/2022,"10,280.15"
12/19/2022,"10,186.18"
12/18/2022,"10,251.68"
12/15/2022,"10,290.42"
12/14/2022,"10,248.12"
12/13/2022,"10,221.14"
12/12/2022,"10,033.19"
12/11/2022,"10,138.31"
12/08/2022,"10,246.61"
12/07/2022,"10,185.14"
12/06/2022,"10,444.27"
12/05/2022,"10,419.15"
12/04/2022,"10,723.95"
