Date,Close,Change,Max,Min
01/13/2023,"""98.12""","""2.85""","""227.03""","""81.82"""
01/17/2023,"""96.05""","""-2.07""","""227.03""","""81.82"""
01/18/2023,"""95.46""","""-0.59""","""227.03""","""81.82"""
01/19/2023,"""93.68""","""-1.78""","""227.03""","""81.82"""
01/20/2023,"""97.25""","""3.57""","""227.03""","""81.82"""
01/23/2023,"""97.52""","""0.27""","""227.03""","""81.82"""
01/24/2023,"""96.32""","""-1.20""","""227.03""","""81.82"""
01/25/2023,"""97.18""","""0.86""","""227.03""","""81.82"""
01/26/2023,"""99.22""","""2.04""","""227.03""","""81.82"""
01/27/2023,"""102.24""","""3.02""","""227.03""","""81.82"""
01/30/2023,"""100.55""","""-1.69""","""227.03""","""81.82"""
01/31/2023,"""103.13""","""2.58""","""227.03""","""81.82"""
02/01/2023,"""105.15""","""2.02""","""227.03""","""81.82"""
02/02/2023,"""112.91""","""7.76""","""227.03""","""81.82"""
02/03/2023,"""103.39""","""-9.52""","""227.03""","""81.82"""
02/06/2023,"""102.18""","""-1.21""","""227.03""","""81.82"""
02/07/2023,"""102.11""","""-0.07""","""227.03""","""81.82"""
02/08/2023,"""100.05""","""-2.06""","""227.03""","""81.82"""
02/09/2023,"""98.24""","""-1.81""","""227.03""","""81.82"""
02/10/2023,"""97.61""","""-0.63""","""227.03""","""81.82"""
02/13/2023,"""99.54""","""1.93""","""227.03""","""81.82"""
02/14/2023,"""99.70""","""0.16""","""227.03""","""81.82"""
02/15/2023,"""101.16""","""1.46""","""227.03""","""81.82"""
02/16/2023,"""98.15""","""-3.01""","""227.03""","""81.82"""
02/17/2023,"""97.20""","""-0.95""","""227.03""","""81.82"""
02/21/2023,"""94.58""","""-2.62""","""227.03""","""81.82"""
02/22/2023,"""95.79""","""1.21""","""227.03""","""81.82"""
02/23/2023,"""95.82""","""0.03""","""227.03""","""81.82"""
02/24/2023,"""93.50""","""-2.32""","""227.03""","""81.82"""
02/27/2023,"""93.76""","""0.26""","""227.03""","""81.82"""
02/28/2023,"""94.23""","""0.47""","""227.03""","""81.82"""
03/01/2023,"""92.17""","""-2.06""","""227.03""","""81.82"""
03/02/2023,"""92.13""","""-0.04""","""227.03""","""81.82"""
03/03/2023,"""94.90""","""2.77""","""227.03""","""81.82"""
03/06/2023,"""93.75""","""-1.15""","""227.03""","""81.82"""
03/07/2023,"""93.55""","""-0.20""","""227.03""","""81.82"""
03/08/2023,"""93.92""","""0.37""","""227.03""","""81.82"""
03/09/2023,"""92.25""","""-1.67""","""227.03""","""81.82"""
03/10/2023,"""90.73""","""-1.52""","""227.03""","""81.82"""
03/13/2023,"""92.43""","""1.70""","""227.03""","""81.82"""
03/14/2023,"""94.88""","""2.45""","""227.03""","""81.82"""
03/15/2023,"""96.20""","""1.32""","""227.03""","""81.82"""
03/16/2023,"""100.04""","""3.84""","""227.03""","""81.82"""
03/17/2023,"""98.95""","""-1.09""","""227.03""","""81.82"""
03/20/2023,"""97.71""","""-1.24""","""227.03""","""81.82"""
03/21/2023,"""100.61""","""2.90""","""227.03""","""81.82"""
