Date,Close,Change,Max,Min
05/09/2022,"""264.58""","""-10.15""","""467.56""","""214.25"""
05/10/2022,"""269.50""","""4.92""","""467.56""","""214.25"""
05/11/2022,"""260.55""","""-8.95""","""467.56""","""214.25"""
05/12/2022,"""255.35""","""-5.20""","""467.56""","""214.25"""
05/13/2022,"""261.12""","""5.77""","""467.56""","""214.25"""
05/16/2022,"""261.50""","""0.38""","""467.56""","""214.25"""
05/17/2022,"""266.82""","""5.32""","""467.56""","""214.25"""
05/18/2022,"""254.08""","""-12.74""","""467.56""","""214.25"""
05/19/2022,"""253.14""","""-0.94""","""467.56""","""214.25"""
05/20/2022,"""252.56""","""-0.58""","""467.56""","""214.25"""
05/23/2022,"""260.65""","""8.09""","""467.56""","""214.25"""
05/24/2022,"""259.62""","""-1.03""","""467.56""","""214.25"""
05/25/2022,"""262.52""","""2.90""","""467.56""","""214.25"""
05/26/2022,"""265.90""","""3.38""","""467.56""","""214.25"""
05/27/2022,"""273.24""","""7.34""","""467.56""","""214.25"""
05/31/2022,"""271.87""","""-1.37""","""467.56""","""214.25"""
06/01/2022,"""272.42""","""0.55""","""467.56""","""214.25"""
06/02/2022,"""274.58""","""2.16""","""467.56""","""214.25"""
06/03/2022,"""270.02""","""-4.56""","""467.56""","""214.25"""
06/06/2022,"""268.75""","""-1.27""","""467.56""","""214.25"""
06/07/2022,"""272.50""","""3.75""","""467.56""","""214.25"""
06/08/2022,"""270.41""","""-2.09""","""467.56""","""214.25"""
06/09/2022,"""264.79""","""-5.62""","""467.56""","""214.25"""
06/10/2022,"""252.99""","""-11.80""","""467.56""","""214.25"""
06/13/2022,"""242.26""","""-10.73""","""467.56""","""214.25"""
06/14/2022,"""244.49""","""2.23""","""467.56""","""214.25"""
06/15/2022,"""251.76""","""7.27""","""467.56""","""214.25"""
06/16/2022,"""244.97""","""-6.79""","""467.56""","""214.25"""
06/17/2022,"""247.65""","""2.68""","""467.56""","""214.25"""
06/21/2022,"""253.74""","""6.09""","""467.56""","""214.25"""
06/22/2022,"""253.13""","""-0.61""","""467.56""","""214.25"""
06/23/2022,"""258.86""","""5.73""","""467.56""","""214.25"""
06/24/2022,"""267.70""","""8.84""","""467.56""","""214.25"""
06/27/2022,"""264.89""","""-2.81""","""467.56""","""214.25"""
06/28/2022,"""256.48""","""-8.41""","""467.56""","""214.25"""
