Date,Close,Change,Max,Min
06/28/2022,"""160.68""","""-8.81""","""623.77""","""88.91"""
06/29/2022,"""163.94""","""3.26""","""623.77""","""88.91"""
06/30/2022,"""161.25""","""-2.69""","""623.77""","""88.91"""
07/01/2022,"""160.03""","""-1.22""","""623.77""","""88.91"""
07/05/2022,"""168.19""","""8.16""","""623.77""","""88.91"""
07/06/2022,"""169.77""","""1.58""","""623.77""","""88.91"""
07/07/2022,"""172.19""","""2.42""","""623.77""","""88.91"""
07/08/2022,"""170.88""","""-1.31""","""623.77""","""88.91"""
07/11/2022,"""162.88""","""-8.00""","""623.77""","""88.91"""
07/12/2022,"""163.27""","""0.39""","""623.77""","""88.91"""
07/13/2022,"""163.49""","""0.22""","""623.77""","""88.91"""
07/14/2022,"""158.05""","""-5.44""","""623.77""","""88.91"""
07/15/2022,"""164.70""","""6.65""","""623.77""","""88.91"""
07/18/2022,"""167.23""","""2.53""","""623.77""","""88.91"""
07/19/2022,"""175.78""","""8.55""","""623.77""","""88.91"""
07/20/2022,"""183.09""","""7.31""","""623.77""","""88.91"""
07/21/2022,"""183.17""","""0.08""","""623.77""","""88.91"""
07/22/2022,"""169.27""","""-13.90""","""623.77""","""88.91"""
07/25/2022,"""166.65""","""-2.62""","""623.77""","""88.91"""
07/26/2022,"""159.15""","""-7.50""","""623.77""","""88.91"""
07/27/2022,"""169.58""","""10.43""","""623.77""","""88.91"""
07/28/2022,"""160.72""","""-8.86""","""623.77""","""88.91"""
07/29/2022,"""159.10""","""-1.62""","""623.77""","""88.91"""
08/01/2022,"""159.93""","""0.83""","""623.77""","""88.91"""
08/02/2022,"""160.19""","""0.26""","""623.77""","""88.91"""
08/03/2022,"""168.80""","""8.61""","""623.77""","""88.91"""
08/04/2022,"""170.57""","""1.77""","""623.77""","""88.91"""
08/05/2022,"""167.11""","""-3.46""","""623.77""","""88.91"""
08/08/2022,"""170.25""","""3.14""","""623.77""","""88.91"""
08/09/2022,"""168.53""","""-1.72""","""623.77""","""88.91"""
08/10/2022,"""178.34""","""9.81""","""623.77""","""88.91"""
08/11/2022,"""177.49""","""-0.85""","""623.77""","""88.91"""
08/12/2022,"""180.50""","""3.01""","""623.77""","""88.91"""
08/15/2022,"""180.89""","""0.39""","""623.77""","""88.91"""
08/16/2022,"""179.47""","""-1.42""","""623.77""","""88.91"""
08/17/2022,"""174.85""","""-4.62""","""623.77""","""88.91"""
08/18/2022,"""174.66""","""-0.19""","""623.77""","""88.91"""
08/19/2022,"""167.96""","""-6.70""","""623.77""","""88.91"""
08/22/2022,"""163.05""","""-4.91""","""623.77""","""88.91"""
08/23/2022,"""161.11""","""-1.94""","""623.77""","""88.91"""
08/24/2022,"""163.26""","""2.15""","""623.77""","""88.91"""
08/25/2022,"""168.78""","""5.52""","""623.77""","""88.91"""
08/26/2022,"""161.78""","""-7.00""","""623.77""","""88.91"""
08/29/2022,"""159.17""","""-2.61""","""623.77""","""88.91"""
08/30/2022,"""157.16""","""-2.01""","""623.77""","""88.91"""
08/31/2022,"""162.93""","""5.77""","""623.77""","""88.91"""
09/01/2022,"""165.36""","""2.43""","""623.77""","""88.91"""
09/02/2022,"""160.32""","""-5.04""","""623.77""","""88.91"""
09/06/2022,"""158.54""","""-1.78""","""623.77""","""88.91"""
09/07/2022,"""160.39""","""1.85""","""623.77""","""88.91"""
09/08/2022,"""162.06""","""1.67""","""623.77""","""88.91"""
09/09/2022,"""169.15""","""7.09""","""623.77""","""88.91"""
09/12/2022,"""168.96""","""-0.19""","""623.77""","""88.91"""
09/13/2022,"""153.13""","""-15.83""","""623.77""","""88.91"""
09/14/2022,"""151.47""","""-1.66""","""623.77""","""88.91"""
09/15/2022,"""149.55""","""-1.92""","""623.77""","""88.91"""
09/16/2022,"""146.29""","""-3.26""","""623.77""","""88.91"""
09/19/2022,"""148.02""","""1.73""","""623.77""","""88.91"""
09/20/2022,"""146.09""","""-1.93""","""623.77""","""88.91"""
09/21/2022,"""142.12""","""-3.97""","""623.77""","""88.91"""
09/22/2022,"""142.82""","""0.70""","""623.77""","""88.91"""
09/23/2022,"""140.41""","""-2.41""","""623.77""","""88.91"""
09/26/2022,"""136.37""","""-4.04""","""623.77""","""88.91"""
09/27/2022,"""134.40""","""-1.97""","""623.77""","""88.91"""
09/28/2022,"""141.61""","""7.21""","""623.77""","""88.91"""
09/29/2022,"""136.41""","""-5.20""","""623.77""","""88.91"""
09/30/2022,"""135.68""","""-0.73""","""623.77""","""88.91"""
10/03/2022,"""138.61""","""2.93""","""623.77""","""88.91"""
10/04/2022,"""140.28""","""1.67""","""623.77""","""88.91"""
10/05/2022,"""138.98""","""-1.30""","""623.77""","""88.91"""
10/06/2022,"""139.07""","""0.09""","""623.77""","""88.91"""
10/07/2022,"""133.45""","""-5.62""","""623.77""","""88.91"""
10/10/2022,"""133.79""","""0.34""","""623.77""","""88.91"""
10/11/2022,"""128.54""","""-5.25""","""623.77""","""88.91"""
10/12/2022,"""127.50""","""-1.04""","""623.77""","""88.91"""
10/13/2022,"""130.29""","""2.79""","""623.77""","""88.91"""
10/14/2022,"""126.76""","""-3.53""","""623.77""","""88.91"""
10/17/2022,"""134.04""","""7.28""","""623.77""","""88.91"""
10/18/2022,"""132.80""","""-1.24""","""623.77""","""88.91"""
10/19/2022,"""133.23""","""0.43""","""623.77""","""88.91"""
10/20/2022,"""131.53""","""-1.70""","""623.77""","""88.91"""
