Date,Close
02/22/2024,"17,370.45"
02/21/2024,"17,118.12"
02/20/2024,"17,068.43"
02/19/2024,"17,092.26"
02/16/2024,"17,117.44"
02/15/2024,"17,046.69"
02/14/2024,"16,945.48"
02/13/2024,"16,880.83"
02/12/2024,"17,037.35"
02/09/2024,"16,926.50"
02/08/2024,"16,963.83"
02/07/2024,"16,921.96"
02/06/2024,"17,033.24"
02/05/2024,"16,904.06"
02/02/2024,"16,918.21"
02/01/2024,"16,859.04"
01/31/2024,"16,903.76"
01/30/2024,"16,972.34"
01/29/2024,"16,941.71"
01/26/2024,"16,961.39"
01/25/2024,"16,906.92"
01/24/2024,"16,889.92"
01/23/2024,"16,627.09"
01/22/2024,"16,683.36"
01/19/2024,"16,555.13"
01/18/2024,"16,567.35"
01/17/2024,"16,431.69"
01/16/2024,"16,571.68"
01/15/2024,"16,622.22"
01/12/2024,"16,704.56"
01/11/2024,"16,547.03"
01/10/2024,"16,689.81"
01/09/2024,"16,688.36"
01/08/2024,"16,716.47"
01/05/2024,"16,594.21"
01/04/2024,"16,617.29"
01/03/2024,"16,538.39"
01/02/2024,"16,769.36"
12/29/2023,"16,751.64"
12/28/2023,"16,701.55"
12/27/2023,"16,742.07"
12/22/2023,"16,706.18"
12/21/2023,"16,687.42"
12/20/2023,"16,733.05"
12/19/2023,"16,744.41"
12/18/2023,"16,650.55"
12/15/2023,"16,751.44"
12/14/2023,"16,752.23"
12/13/2023,"16,766.05"
12/12/2023,"16,791.74"
12/11/2023,"16,794.43"
12/08/2023,"16,759.22"
12/07/2023,"16,628.99"
12/06/2023,"16,656.44"
12/05/2023,"16,533.11"
12/04/2023,"16,404.76"
12/01/2023,"16,397.52"
11/30/2023,"16,215.43"
11/29/2023,"16,166.45"
11/28/2023,"15,992.67"
11/27/2023,"15,966.37"
11/24/2023,"16,029.49"
11/23/2023,"15,994.73"
11/22/2023,"15,957.82"
11/21/2023,"15,900.53"
11/20/2023,"15,901.33"
11/17/2023,"15,919.16"
11/16/2023,"15,786.61"
11/15/2023,"15,748.17"
11/14/2023,"15,614.43"
11/13/2023,"15,345.00"
11/10/2023,"15,234.39"
11/09/2023,"15,352.54"
11/08/2023,"15,229.60"
11/07/2023,"15,152.64"
11/06/2023,"15,135.97"
11/03/2023,"15,189.25"
11/02/2023,"15,143.60"
11/01/2023,"14,923.27"
10/31/2023,"14,810.34"
10/30/2023,"14,716.54"
10/27/2023,"14,687.41"
10/26/2023,"14,731.05"
10/25/2023,"14,892.18"
10/24/2023,"14,879.94"
10/23/2023,"14,800.72"
10/20/2023,"14,798.47"
10/19/2023,"15,045.23"
10/18/2023,"15,094.91"
10/17/2023,"15,251.69"
10/16/2023,"15,237.99"
10/13/2023,"15,186.66"
10/12/2023,"15,425.03"
10/11/2023,"15,460.01"
10/10/2023,"15,423.52"
10/09/2023,"15,128.11"
10/06/2023,"15,229.77"
10/05/2023,"15,070.22"
10/04/2023,"15,099.92"
10/03/2023,"15,085.21"
10/02/2023,"15,247.21"
09/29/2023,"15,386.58"
09/28/2023,"15,323.50"
09/27/2023,"15,217.45"
09/26/2023,"15,255.87"
09/25/2023,"15,405.49"
09/22/2023,"15,557.29"
09/21/2023,"15,571.86"
09/20/2023,"15,781.59"
09/19/2023,"15,664.48"
09/18/2023,"15,727.12"
09/15/2023,"15,893.53"
09/14/2023,"15,805.29"
09/13/2023,"15,654.03"
09/12/2023,"15,715.53"
09/11/2023,"15,800.99"
09/08/2023,"15,744.75"
09/07/2023,"15,718.66"
09/06/2023,"15,741.37"
09/05/2023,"15,771.71"
09/04/2023,"15,824.85"
09/01/2023,"15,840.34"
08/31/2023,"15,947.08"
08/30/2023,"15,891.93"
08/29/2023,"15,930.88"
08/28/2023,"15,792.61"
08/25/2023,"15,631.82"
08/24/2023,"15,621.49"
08/23/2023,"15,728.41"
08/22/2023,"15,705.62"
08/21/2023,"15,603.28"
08/18/2023,"15,574.26"
08/17/2023,"15,676.90"
08/16/2023,"15,789.45"
08/15/2023,"15,767.28"
08/14/2023,"15,904.25"
08/11/2023,"15,832.17"
08/10/2023,"15,996.52"
08/09/2023,"15,852.58"
08/08/2023,"15,774.93"
08/07/2023,"15,950.76"
08/04/2023,"15,951.86"
08/03/2023,"15,893.38"
08/02/2023,"16,020.02"
08/01/2023,"16,240.40"
07/31/2023,"16,446.83"
07/28/2023,"16,469.75"
07/27/2023,"16,406.03"
07/26/2023,"16,131.46"
07/25/2023,"16,211.59"
07/24/2023,"16,190.95"
07/21/2023,"16,177.22"
07/20/2023,"16,204.22"
07/19/2023,"16,108.93"
07/18/2023,"16,125.49"
07/17/2023,"16,068.65"
07/14/2023,"16,105.07"
07/13/2023,"16,141.03"
07/12/2023,"16,023.00"
07/11/2023,"15,790.34"
07/10/2023,"15,673.16"
07/07/2023,"15,603.40"
07/06/2023,"15,528.54"
07/05/2023,"15,937.58"
07/04/2023,"16,039.17"
07/03/2023,"16,081.04"
06/30/2023,"16,147.90"
06/29/2023,"15,946.72"
06/28/2023,"15,949.00"
06/27/2023,"15,846.86"
06/26/2023,"15,813.06"
06/23/2023,"15,829.94"
06/22/2023,"15,988.16"
06/21/2023,"16,023.13"
06/20/2023,"16,111.32"
06/19/2023,"16,201.20"
06/16/2023,"16,357.63"
06/15/2023,"16,290.12"
06/14/2023,"16,310.79"
06/13/2023,"16,230.68"
06/12/2023,"16,097.87"
06/09/2023,"15,949.84"
06/08/2023,"15,989.96"
06/07/2023,"15,960.56"
06/06/2023,"15,992.44"
06/05/2023,"15,963.89"
06/02/2023,"16,051.23"
06/01/2023,"15,853.66"
05/31/2023,"15,664.02"
05/30/2023,"15,908.91"
05/29/2023,"15,952.73"
05/26/2023,"15,983.97"
05/25/2023,"15,793.80"
05/24/2023,"15,842.13"
05/23/2023,"16,152.86"
05/22/2023,"16,223.99"
05/19/2023,"16,275.38"
05/18/2023,"16,163.36"
05/17/2023,"15,951.30"
05/16/2023,"15,897.93"
05/15/2023,"15,917.24"
05/12/2023,"15,913.82"
05/11/2023,"15,834.91"
05/10/2023,"15,896.23"
05/09/2023,"15,955.48"
05/08/2023,"15,952.83"
05/05/2023,"15,961.02"
05/04/2023,"15,734.24"
05/03/2023,"15,815.06"
05/02/2023,"15,726.94"
04/28/2023,"15,922.38"
04/27/2023,"15,800.45"
04/26/2023,"15,795.73"
04/25/2023,"15,872.13"
04/24/2023,"15,863.95"
04/21/2023,"15,881.66"
04/20/2023,"15,795.97"
04/19/2023,"15,895.20"
04/18/2023,"15,882.67"
04/17/2023,"15,789.53"
04/14/2023,"15,807.50"
04/13/2023,"15,729.46"
04/12/2023,"15,703.60"
04/11/2023,"15,655.17"
04/06/2023,"15,597.89"
04/05/2023,"15,520.17"
04/04/2023,"15,603.47"
04/03/2023,"15,580.92"
03/31/2023,"15,628.84"
03/30/2023,"15,522.40"
03/29/2023,"15,328.78"
03/28/2023,"15,142.02"
03/27/2023,"15,127.68"
03/24/2023,"14,957.23"
03/23/2023,"15,210.39"
03/22/2023,"15,216.19"
03/21/2023,"15,195.34"
03/20/2023,"14,933.38"
03/17/2023,"14,768.20"
03/16/2023,"14,967.10"
03/15/2023,"14,735.26"
03/14/2023,"15,232.83"
03/13/2023,"14,959.47"
03/10/2023,"15,427.97"
03/09/2023,"15,633.21"
03/08/2023,"15,631.87"
03/07/2023,"15,559.53"
03/06/2023,"15,653.58"
03/03/2023,"15,578.39"
03/02/2023,"15,327.64"
03/01/2023,"15,305.02"
02/28/2023,"15,365.14"
02/27/2023,"15,381.43"
02/24/2023,"15,209.74"
02/23/2023,"15,475.69"
02/22/2023,"15,399.89"
02/21/2023,"15,397.62"
02/20/2023,"15,477.55"
02/17/2023,"15,482.00"
02/16/2023,"15,533.64"
02/15/2023,"15,506.34"
02/14/2023,"15,380.56"
02/13/2023,"15,397.34"
02/10/2023,"15,307.98"
02/09/2023,"15,523.42"
02/08/2023,"15,412.05"
02/07/2023,"15,320.88"
02/06/2023,"15,345.91"
02/03/2023,"15,476.43"
02/02/2023,"15,509.19"
02/01/2023,"15,180.74"
01/31/2023,"15,128.27"
01/30/2023,"15,126.08"
01/27/2023,"15,150.03"
01/26/2023,"15,132.85"
01/25/2023,"15,081.64"
01/24/2023,"15,093.11"
01/23/2023,"15,102.95"
01/20/2023,"15,033.56"
01/19/2023,"14,920.36"
01/18/2023,"15,181.80"
01/17/2023,"15,187.07"
01/16/2023,"15,134.04"
01/13/2023,"15,086.52"
01/12/2023,"15,058.30"
01/11/2023,"14,947.91"
01/10/2023,"14,774.60"
01/09/2023,"14,792.83"
01/06/2023,"14,610.02"
01/05/2023,"14,436.31"
01/04/2023,"14,490.78"
01/03/2023,"14,181.67"
01/02/2023,"14,069.26"
12/30/2022,"13,923.59"
12/29/2022,"14,071.72"
12/28/2022,"13,925.60"
12/27/2022,"13,995.10"
12/23/2022,"13,940.93"
12/22/2022,"13,914.07"
12/21/2022,"14,097.82"
12/20/2022,"13,884.66"
12/19/2022,"13,942.87"
12/16/2022,"13,893.07"
12/15/2022,"13,986.23"
12/14/2022,"14,460.20"
12/13/2022,"14,497.89"
12/12/2022,"14,306.63"
12/09/2022,"14,370.72"
12/08/2022,"14,264.56"
12/07/2022,"14,261.19"
12/06/2022,"14,343.19"
12/05/2022,"14,447.61"
